Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Order Date,Loyalty_Score,Quantity,Unit_Price,Total_Price,Age_Group
391,25,Male,Gloves,Accessories,71,Indiana,M,Indigo,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,19,PayPal,Annually,2026-05-14 12:00:00,0.76,1,71.0,71.0,18–25
392,37,Male,Sweater,Clothing,86,Minnesota,L,Gray,Spring,4.8,Yes,Standard,Yes,Yes,25,Cash,Fortnightly,2026-05-15 12:00:00,0.6756756756756757,1,86.0,86.0,36–50
393,26,Male,T-shirt,Clothing,82,Idaho,XL,Black,Spring,3.3,Yes,Next Day Air,Yes,Yes,38,Credit Card,Annually,2026-05-16 12:00:00,1.4615384615384615,1,82.0,82.0,26–35
394,33,Male,Shoes,Footwear,65,Vermont,L,Maroon,Fall,4.2,Yes,Standard,Yes,Yes,6,PayPal,Fortnightly,2026-05-17 12:00:00,0.18181818181818182,1,65.0,65.0,26–35
395,43,Male,Scarf,Accessories,29,North Dakota,M,Beige,Spring,4.8,Yes,Store Pickup,Yes,Yes,7,Debit Card,Bi-Weekly,2026-05-18 12:00:00,0.16279069767441862,1,29.0,29.0,36–50
396,37,Male,Sneakers,Footwear,65,Rhode Island,L,Brown,Winter,4.9,Yes,Store Pickup,Yes,Yes,2,PayPal,Annually,2026-05-19 12:00:00,0.05405405405405406,1,65.0,65.0,36–50
397,46,Male,Dress,Clothing,88,South Carolina,S,Black,Fall,3.9,Yes,Standard,Yes,Yes,24,Bank Transfer,Annually,2026-05-20 12:00:00,0.5217391304347826,1,88.0,88.0,36–50
398,22,Male,Belt,Accessories,46,Mississippi,M,Indigo,Fall,3.0,Yes,Free Shipping,Yes,Yes,26,Cash,Annually,2026-05-21 12:00:00,1.1818181818181819,1,46.0,46.0,18–25
399,20,Male,Boots,Footwear,67,Montana,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,Yes,25,Debit Card,Every 3 Months,2026-05-22 12:00:00,1.25,1,67.0,67.0,18–25
400,60,Male,Scarf,Accessories,35,Idaho,L,Blue,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,10,Debit Card,Monthly,2026-05-23 12:00:00,0.16666666666666666,1,35.0,35.0,51–70
401,39,Male,Boots,Footwear,66,Utah,M,Green,Winter,4.8,Yes,Free Shipping,Yes,Yes,14,PayPal,Fortnightly,2026-05-24 12:00:00,0.358974358974359,1,66.0,66.0,36–50
402,43,Male,T-shirt,Clothing,91,Oklahoma,L,Orange,Fall,4.8,Yes,Standard,Yes,Yes,21,Cash,Quarterly,2026-05-25 12:00:00,0.4883720930232558,1,91.0,91.0,36–50
403,31,Male,Backpack,Accessories,78,California,L,Cyan,Fall,3.0,Yes,Express,Yes,Yes,26,PayPal,Monthly,2026-05-26 12:00:00,0.8387096774193549,1,78.0,78.0,26–35
404,19,Male,Sneakers,Footwear,45,Nevada,M,Orange,Winter,4.5,Yes,Next Day Air,Yes,Yes,12,Bank Transfer,Annually,2026-05-27 12:00:00,0.631578947368421,1,45.0,45.0,18–25
405,35,Male,T-shirt,Clothing,93,Delaware,M,Indigo,Spring,4.8,Yes,Store Pickup,Yes,Yes,11,Credit Card,Monthly,2026-05-28 12:00:00,0.3142857142857143,1,93.0,93.0,26–35
406,41,Male,Jeans,Clothing,74,South Carolina,S,Silver,Summer,3.8,Yes,Standard,Yes,Yes,15,Cash,Annually,2026-05-29 12:00:00,0.36585365853658536,1,74.0,74.0,36–50
407,52,Male,Gloves,Accessories,55,Maryland,M,Peach,Spring,4.6,Yes,Express,Yes,Yes,13,Cash,Monthly,2026-05-30 12:00:00,0.25,1,55.0,55.0,51–70
408,45,Male,Hoodie,Clothing,76,North Carolina,XL,Teal,Spring,3.1,Yes,Next Day Air,Yes,Yes,5,Credit Card,Bi-Weekly,2026-05-31 12:00:00,0.1111111111111111,1,76.0,76.0,36–50
409,34,Male,Sneakers,Footwear,66,Alabama,L,White,Spring,3.4,Yes,Express,Yes,Yes,36,Cash,Fortnightly,2026-06-01 12:00:00,1.0588235294117647,1,66.0,66.0,26–35
410,35,Male,Shorts,Clothing,51,Minnesota,M,Brown,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,32,Bank Transfer,Monthly,2026-06-02 12:00:00,0.9142857142857143,1,51.0,51.0,26–35
411,29,Male,Sweater,Clothing,26,Virginia,L,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Quarterly,2026-06-03 12:00:00,0.034482758620689655,1,26.0,26.0,26–35
412,59,Male,Jeans,Clothing,29,Michigan,M,Indigo,Summer,2.8,Yes,Express,Yes,Yes,15,PayPal,Annually,2026-06-04 12:00:00,0.2542372881355932,1,29.0,29.0,51–70
413,24,Male,Jacket,Outerwear,74,Maine,M,Yellow,Summer,3.1,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Weekly,2026-06-05 12:00:00,0.125,1,74.0,74.0,18–25
414,70,Male,Jewelry,Accessories,99,Nevada,S,White,Summer,4.6,Yes,Free Shipping,Yes,Yes,48,Cash,Monthly,2026-06-06 12:00:00,0.6857142857142857,1,99.0,99.0,51–70
415,29,Male,Backpack,Accessories,88,Wyoming,L,Violet,Winter,2.6,Yes,Store Pickup,Yes,Yes,30,Debit Card,Weekly,2026-06-07 12:00:00,1.0344827586206897,1,88.0,88.0,26–35
416,67,Male,Coat,Outerwear,31,Connecticut,M,Lavender,Winter,2.6,Yes,Express,Yes,Yes,40,Bank Transfer,Monthly,2026-06-08 12:00:00,0.5970149253731343,1,31.0,31.0,51–70
417,36,Male,Belt,Accessories,55,Oregon,L,Olive,Spring,3.8,Yes,Free Shipping,Yes,Yes,24,Bank Transfer,Fortnightly,2026-06-09 12:00:00,0.6666666666666666,1,55.0,55.0,36–50
418,23,Male,Sandals,Footwear,81,Mississippi,L,Beige,Fall,4.5,Yes,Free Shipping,Yes,Yes,48,Debit Card,Quarterly,2026-06-10 12:00:00,2.0869565217391304,1,81.0,81.0,18–25
419,18,Male,Sweater,Clothing,73,Illinois,L,Purple,Spring,3.0,Yes,Standard,Yes,Yes,27,Venmo,Bi-Weekly,2026-06-11 12:00:00,1.5,1,73.0,73.0,<18
420,53,Male,Shorts,Clothing,91,Utah,S,Teal,Winter,3.5,Yes,Free Shipping,Yes,Yes,14,Credit Card,Every 3 Months,2026-06-12 12:00:00,0.2641509433962264,1,91.0,91.0,51–70
421,32,Male,Socks,Clothing,54,North Carolina,S,Peach,Spring,3.8,Yes,Free Shipping,Yes,Yes,18,Debit Card,Bi-Weekly,2026-06-13 12:00:00,0.5625,1,54.0,54.0,26–35
422,38,Male,Shirt,Clothing,40,Kentucky,M,Violet,Winter,3.5,Yes,Standard,Yes,Yes,48,Cash,Bi-Weekly,2026-06-14 12:00:00,1.263157894736842,1,40.0,40.0,36–50
423,47,Male,Pants,Clothing,59,Minnesota,M,Purple,Fall,3.1,Yes,Store Pickup,Yes,Yes,32,Debit Card,Annually,2026-06-15 12:00:00,0.6808510638297872,1,59.0,59.0,36–50
424,46,Male,Scarf,Accessories,26,New York,L,Teal,Spring,3.0,Yes,Store Pickup,Yes,Yes,21,Credit Card,Bi-Weekly,2026-06-16 12:00:00,0.45652173913043476,1,26.0,26.0,36–50
425,66,Male,Sweater,Clothing,23,Illinois,M,Gold,Winter,4.3,Yes,Standard,Yes,Yes,42,PayPal,Fortnightly,2026-06-17 12:00:00,0.6363636363636364,1,23.0,23.0,51–70
426,40,Male,Jeans,Clothing,87,North Dakota,S,Teal,Winter,3.3,Yes,Store Pickup,Yes,Yes,4,Credit Card,Quarterly,2026-06-18 12:00:00,0.1,1,87.0,87.0,36–50
427,43,Male,Pants,Clothing,71,Louisiana,M,Violet,Winter,4.7,Yes,Express,Yes,Yes,19,Credit Card,Quarterly,2026-06-19 12:00:00,0.4418604651162791,1,71.0,71.0,36–50
428,58,Male,Backpack,Accessories,91,Illinois,L,Black,Winter,4.5,Yes,Store Pickup,Yes,Yes,6,Credit Card,Quarterly,2026-06-20 12:00:00,0.10344827586206896,1,91.0,91.0,51–70
429,21,Male,Coat,Outerwear,64,Wyoming,XL,Gold,Winter,2.9,Yes,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly,2026-06-21 12:00:00,0.09523809523809523,1,64.0,64.0,18–25
430,42,Male,Sandals,Footwear,94,Washington,M,Gold,Winter,4.1,Yes,2-Day Shipping,Yes,Yes,21,Cash,Fortnightly,2026-06-22 12:00:00,0.5,1,94.0,94.0,36–50
431,24,Male,Shirt,Clothing,40,Texas,M,Brown,Summer,3.5,Yes,Store Pickup,Yes,Yes,40,Debit Card,Annually,2026-06-23 12:00:00,1.6666666666666667,1,40.0,40.0,18–25
432,43,Male,Hat,Accessories,76,New Hampshire,L,Cyan,Winter,3.4,Yes,Store Pickup,Yes,Yes,33,Cash,Fortnightly,2026-06-24 12:00:00,0.7674418604651163,1,76.0,76.0,36–50
433,47,Male,Shirt,Clothing,86,Indiana,S,Indigo,Fall,3.3,Yes,Free Shipping,Yes,Yes,26,Venmo,Weekly,2026-06-25 12:00:00,0.5531914893617021,1,86.0,86.0,36–50
434,49,Male,Skirt,Clothing,92,Alabama,M,Orange,Fall,3.2,Yes,Store Pickup,Yes,Yes,23,Credit Card,Fortnightly,2026-06-26 12:00:00,0.46938775510204084,1,92.0,92.0,36–50
435,50,Male,Shoes,Footwear,52,Oklahoma,L,Pink,Spring,4.0,Yes,Store Pickup,Yes,Yes,39,PayPal,Every 3 Months,2026-06-27 12:00:00,0.78,1,52.0,52.0,36–50
436,51,Male,Coat,Outerwear,28,Montana,XL,Olive,Winter,3.6,Yes,Next Day Air,Yes,Yes,42,Bank Transfer,Monthly,2026-06-28 12:00:00,0.8235294117647058,1,28.0,28.0,51–70
437,40,Male,Pants,Clothing,46,Tennessee,L,Cyan,Summer,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Weekly,2026-06-29 12:00:00,1.025,1,46.0,46.0,36–50
438,45,Male,Jewelry,Accessories,50,New Mexico,M,Peach,Summer,2.6,Yes,Next Day Air,Yes,Yes,41,PayPal,Annually,2026-06-30 12:00:00,0.9111111111111111,1,50.0,50.0,36–50
439,52,Male,Belt,Accessories,23,Iowa,M,Turquoise,Winter,4.3,Yes,Express,Yes,Yes,12,Credit Card,Fortnightly,2026-07-01 12:00:00,0.23076923076923078,1,23.0,23.0,51–70
440,62,Male,Jacket,Outerwear,50,Idaho,M,Turquoise,Summer,3.4,Yes,Free Shipping,Yes,Yes,31,Cash,Monthly,2026-07-02 12:00:00,0.5,1,50.0,50.0,51–70
441,20,Male,Shirt,Clothing,89,Oklahoma,XL,Maroon,Winter,3.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Fortnightly,2026-07-03 12:00:00,1.7,1,89.0,89.0,18–25
442,43,Male,Hoodie,Clothing,81,Florida,M,Maroon,Winter,4.2,Yes,Standard,Yes,Yes,32,Credit Card,Annually,2026-07-04 12:00:00,0.7441860465116279,1,81.0,81.0,36–50
443,29,Male,Sunglasses,Accessories,69,Michigan,M,Olive,Fall,3.5,Yes,Store Pickup,Yes,Yes,31,Credit Card,Quarterly,2026-07-05 12:00:00,1.0689655172413792,1,69.0,69.0,26–35
444,22,Male,Sunglasses,Accessories,67,Hawaii,M,Magenta,Summer,3.6,Yes,Free Shipping,Yes,Yes,24,PayPal,Annually,2026-07-06 12:00:00,1.0909090909090908,1,67.0,67.0,18–25
445,48,Male,Dress,Clothing,20,California,M,Red,Summer,4.3,Yes,Store Pickup,Yes,Yes,31,Debit Card,Annually,2026-07-07 12:00:00,0.6458333333333334,1,20.0,20.0,36–50
446,42,Male,Boots,Footwear,29,Iowa,M,Olive,Fall,4.9,Yes,Standard,Yes,Yes,18,Venmo,Annually,2026-07-08 12:00:00,0.42857142857142855,1,29.0,29.0,36–50
447,19,Male,Shirt,Clothing,74,West Virginia,M,Silver,Summer,4.1,Yes,Store Pickup,Yes,Yes,15,Venmo,Monthly,2026-07-09 12:00:00,0.7894736842105263,1,74.0,74.0,18–25
448,60,Male,Shorts,Clothing,82,Washington,S,Turquoise,Spring,3.6,Yes,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months,2026-07-10 12:00:00,0.11666666666666667,1,82.0,82.0,51–70
449,32,Male,Gloves,Accessories,23,Missouri,M,Yellow,Summer,3.4,Yes,Next Day Air,Yes,Yes,35,Bank Transfer,Fortnightly,2026-07-11 12:00:00,1.09375,1,23.0,23.0,26–35
450,26,Male,Jewelry,Accessories,45,New York,L,Peach,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,35,Bank Transfer,Monthly,2026-07-12 12:00:00,1.3461538461538463,1,45.0,45.0,26–35
451,25,Male,Boots,Footwear,21,Connecticut,L,Beige,Summer,2.7,Yes,Store Pickup,Yes,Yes,19,Credit Card,Monthly,2026-07-13 12:00:00,0.76,1,21.0,21.0,18–25
452,66,Male,Jewelry,Accessories,31,Virginia,M,Pink,Summer,4.3,Yes,Express,Yes,Yes,26,Credit Card,Fortnightly,2026-07-14 12:00:00,0.3939393939393939,1,31.0,31.0,51–70
453,45,Male,Pants,Clothing,45,Missouri,M,Violet,Summer,3.3,Yes,Express,Yes,Yes,39,PayPal,Fortnightly,2026-07-15 12:00:00,0.8666666666666667,1,45.0,45.0,36–50
454,54,Male,Jewelry,Accessories,56,Nebraska,XL,Peach,Winter,2.8,Yes,Next Day Air,Yes,Yes,22,Credit Card,Weekly,2026-07-16 12:00:00,0.4074074074074074,1,56.0,56.0,51–70
455,37,Male,Jacket,Outerwear,97,New Jersey,S,Gold,Summer,3.2,Yes,Next Day Air,Yes,Yes,14,Cash,Bi-Weekly,2026-07-17 12:00:00,0.3783783783783784,1,97.0,97.0,36–50
456,54,Male,Blouse,Clothing,100,Utah,XL,Gold,Fall,3.6,Yes,Store Pickup,Yes,Yes,50,Debit Card,Fortnightly,2026-07-18 12:00:00,0.9259259259259259,1,100.0,100.0,51–70
457,50,Male,Blouse,Clothing,96,North Carolina,S,Indigo,Fall,4.0,Yes,2-Day Shipping,Yes,Yes,33,Credit Card,Quarterly,2026-07-19 12:00:00,0.66,1,96.0,96.0,36–50
458,25,Male,Gloves,Accessories,99,Rhode Island,M,Blue,Spring,4.9,Yes,Next Day Air,Yes,Yes,48,Debit Card,Every 3 Months,2026-07-20 12:00:00,1.92,1,99.0,99.0,18–25
459,47,Male,Shorts,Clothing,91,Arkansas,L,Black,Winter,4.0,Yes,2-Day Shipping,Yes,Yes,48,PayPal,Monthly,2026-07-21 12:00:00,1.0212765957446808,1,91.0,91.0,36–50
460,63,Male,Hat,Accessories,30,Maryland,L,Black,Winter,3.8,Yes,Standard,Yes,Yes,27,PayPal,Fortnightly,2026-07-22 12:00:00,0.42857142857142855,1,30.0,30.0,51–70
461,64,Male,Shoes,Footwear,65,South Carolina,L,Teal,Summer,3.7,Yes,Store Pickup,Yes,Yes,27,Bank Transfer,Weekly,2026-07-23 12:00:00,0.421875,1,65.0,65.0,51–70
462,18,Male,Boots,Footwear,93,Ohio,M,Yellow,Winter,3.9,Yes,Express,Yes,Yes,20,Venmo,Weekly,2026-07-24 12:00:00,1.1111111111111112,1,93.0,93.0,<18
463,59,Male,Jacket,Outerwear,81,Illinois,M,White,Fall,3.3,Yes,Express,Yes,Yes,48,Venmo,Every 3 Months,2026-07-25 12:00:00,0.8135593220338984,1,81.0,81.0,51–70
464,37,Male,Jewelry,Accessories,81,Georgia,S,Orange,Summer,2.7,Yes,Standard,Yes,Yes,29,Venmo,Weekly,2026-07-26 12:00:00,0.7837837837837838,1,81.0,81.0,36–50
465,23,Male,Sunglasses,Accessories,52,Alabama,M,Silver,Winter,4.7,Yes,Next Day Air,Yes,Yes,45,PayPal,Monthly,2026-07-27 12:00:00,1.9565217391304348,1,52.0,52.0,18–25
466,54,Male,Skirt,Clothing,88,Oklahoma,M,Pink,Summer,2.8,Yes,Next Day Air,Yes,Yes,25,Cash,Quarterly,2026-07-28 12:00:00,0.46296296296296297,1,88.0,88.0,51–70
467,38,Male,Jeans,Clothing,24,Vermont,L,Turquoise,Winter,4.6,Yes,Free Shipping,Yes,Yes,25,PayPal,Weekly,2026-07-29 12:00:00,0.6578947368421053,1,24.0,24.0,36–50
468,19,Male,Backpack,Accessories,51,Nebraska,S,Orange,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Every 3 Months,2026-07-30 12:00:00,1.9473684210526316,1,51.0,51.0,18–25
469,34,Male,Backpack,Accessories,38,Georgia,S,Peach,Fall,5.0,Yes,Free Shipping,Yes,Yes,16,Cash,Quarterly,2026-07-31 12:00:00,0.47058823529411764,1,38.0,38.0,26–35
470,21,Male,Shorts,Clothing,46,Alabama,L,Pink,Fall,4.1,Yes,2-Day Shipping,Yes,Yes,30,Debit Card,Bi-Weekly,2026-08-01 12:00:00,1.4285714285714286,1,46.0,46.0,18–25
471,50,Male,Dress,Clothing,63,Minnesota,L,Teal,Summer,4.6,Yes,Express,Yes,Yes,6,Cash,Every 3 Months,2026-08-02 12:00:00,0.12,1,63.0,63.0,36–50
472,55,Male,Scarf,Accessories,72,Missouri,XL,White,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,36,Bank Transfer,Quarterly,2026-08-03 12:00:00,0.6545454545454545,1,72.0,72.0,51–70
473,20,Male,Jeans,Clothing,39,Georgia,L,Gray,Winter,3.9,Yes,Free Shipping,Yes,Yes,3,Bank Transfer,Quarterly,2026-08-04 12:00:00,0.15,1,39.0,39.0,18–25
474,34,Male,Coat,Outerwear,42,West Virginia,L,Olive,Spring,3.9,Yes,Store Pickup,Yes,Yes,29,PayPal,Every 3 Months,2026-08-05 12:00:00,0.8529411764705882,1,42.0,42.0,26–35
475,62,Male,Sweater,Clothing,76,Arkansas,XL,Maroon,Summer,2.6,Yes,2-Day Shipping,Yes,Yes,15,Cash,Quarterly,2026-08-06 12:00:00,0.24193548387096775,1,76.0,76.0,51–70
476,21,Male,Sneakers,Footwear,66,Ohio,L,Magenta,Summer,2.7,Yes,Free Shipping,Yes,Yes,18,Debit Card,Annually,2026-08-07 12:00:00,0.8571428571428571,1,66.0,66.0,18–25
477,21,Male,Scarf,Accessories,90,Connecticut,M,Magenta,Spring,3.5,Yes,Free Shipping,Yes,Yes,2,Debit Card,Fortnightly,2026-08-08 12:00:00,0.09523809523809523,1,90.0,90.0,18–25
478,42,Male,Sweater,Clothing,56,North Dakota,M,Green,Summer,3.7,Yes,Free Shipping,Yes,Yes,49,Debit Card,Weekly,2026-08-09 12:00:00,1.1666666666666667,1,56.0,56.0,36–50
479,35,Male,Jewelry,Accessories,43,Kansas,XL,Turquoise,Winter,3.2,Yes,Free Shipping,Yes,Yes,48,Venmo,Annually,2026-08-10 12:00:00,1.3714285714285714,1,43.0,43.0,26–35
480,39,Male,Handbag,Accessories,84,Iowa,L,Yellow,Winter,3.3,Yes,Store Pickup,Yes,Yes,43,Venmo,Monthly,2026-08-11 12:00:00,1.1025641025641026,1,84.0,84.0,36–50
481,68,Male,Hoodie,Clothing,88,Vermont,M,Gray,Summer,4.8,Yes,Standard,Yes,Yes,30,Debit Card,Bi-Weekly,2026-08-12 12:00:00,0.4411764705882353,1,88.0,88.0,51–70
482,46,Male,Hat,Accessories,88,Wisconsin,L,Peach,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,10,PayPal,Fortnightly,2026-08-13 12:00:00,0.21739130434782608,1,88.0,88.0,36–50
483,41,Male,Belt,Accessories,42,Connecticut,M,Yellow,Winter,2.5,Yes,2-Day Shipping,Yes,Yes,11,Venmo,Annually,2026-08-14 12:00:00,0.2682926829268293,1,42.0,42.0,36–50
484,23,Male,Hoodie,Clothing,73,Oklahoma,M,White,Fall,3.9,Yes,Store Pickup,Yes,Yes,12,Debit Card,Weekly,2026-08-15 12:00:00,0.5217391304347826,1,73.0,73.0,18–25
485,68,Male,Hat,Accessories,73,Missouri,L,Lavender,Summer,4.7,Yes,Free Shipping,Yes,Yes,28,Bank Transfer,Quarterly,2026-08-16 12:00:00,0.4117647058823529,1,73.0,73.0,51–70
486,48,Male,Shoes,Footwear,44,Tennessee,S,Blue,Spring,2.6,Yes,Next Day Air,Yes,Yes,36,Debit Card,Fortnightly,2026-08-17 12:00:00,0.75,1,44.0,44.0,36–50
487,38,Male,Sandals,Footwear,63,New Mexico,M,Charcoal,Fall,2.8,Yes,Store Pickup,Yes,Yes,37,Venmo,Every 3 Months,2026-08-18 12:00:00,0.9736842105263158,1,63.0,63.0,36–50
488,41,Male,Jacket,Outerwear,68,Iowa,L,Red,Winter,4.4,Yes,Store Pickup,Yes,Yes,22,Credit Card,Quarterly,2026-08-19 12:00:00,0.5365853658536586,1,68.0,68.0,36–50
489,58,Male,Sweater,Clothing,29,Maine,L,Olive,Spring,4.6,Yes,Standard,Yes,Yes,32,Venmo,Weekly,2026-08-20 12:00:00,0.5517241379310345,1,29.0,29.0,51–70
490,49,Male,Socks,Clothing,85,South Dakota,M,Green,Summer,3.2,Yes,Standard,Yes,Yes,40,PayPal,Annually,2026-08-21 12:00:00,0.8163265306122449,1,85.0,85.0,36–50
491,57,Male,Sneakers,Footwear,42,Colorado,M,Silver,Winter,4.2,Yes,2-Day Shipping,Yes,Yes,47,Cash,Monthly,2026-08-22 12:00:00,0.8245614035087719,1,42.0,42.0,51–70
492,49,Male,Coat,Outerwear,69,Vermont,M,Silver,Summer,3.7,Yes,2-Day Shipping,Yes,Yes,24,Credit Card,Bi-Weekly,2026-08-23 12:00:00,0.4897959183673469,1,69.0,69.0,36–50
493,50,Male,Shirt,Clothing,62,Michigan,M,Black,Fall,3.9,Yes,Standard,Yes,Yes,11,Debit Card,Weekly,2026-08-24 12:00:00,0.22,1,62.0,62.0,36–50
494,28,Male,Backpack,Accessories,48,Nevada,XL,Red,Summer,4.7,Yes,Store Pickup,Yes,Yes,19,Cash,Bi-Weekly,2026-08-25 12:00:00,0.6785714285714286,1,48.0,48.0,26–35
495,38,Male,Boots,Footwear,68,Indiana,M,Indigo,Winter,4.5,Yes,Express,Yes,Yes,42,Debit Card,Weekly,2026-08-26 12:00:00,1.105263157894737,1,68.0,68.0,36–50
496,33,Male,Handbag,Accessories,36,Michigan,XL,Cyan,Fall,3.3,Yes,Free Shipping,Yes,Yes,6,Debit Card,Fortnightly,2026-08-27 12:00:00,0.18181818181818182,1,36.0,36.0,26–35
497,30,Male,Dress,Clothing,63,California,S,Maroon,Fall,3.3,Yes,Express,Yes,Yes,31,Venmo,Fortnightly,2026-08-28 12:00:00,1.0333333333333334,1,63.0,63.0,26–35
498,43,Male,Sneakers,Footwear,39,Oklahoma,S,Silver,Winter,4.6,Yes,Free Shipping,Yes,Yes,31,Cash,Weekly,2026-08-29 12:00:00,0.7209302325581395,1,39.0,39.0,36–50
499,43,Male,Boots,Footwear,78,Iowa,M,Lavender,Spring,3.6,Yes,Free Shipping,Yes,Yes,27,Bank Transfer,Monthly,2026-08-30 12:00:00,0.627906976744186,1,78.0,78.0,36–50
500,36,Male,Shoes,Footwear,99,Rhode Island,L,Silver,Winter,4.8,Yes,Express,Yes,Yes,24,PayPal,Monthly,2026-08-31 12:00:00,0.6666666666666666,1,99.0,99.0,36–50
501,36,Male,T-shirt,Clothing,31,Washington,L,Purple,Fall,4.8,Yes,Next Day Air,Yes,Yes,35,Venmo,Every 3 Months,2026-09-01 12:00:00,0.9722222222222222,1,31.0,31.0,36–50
502,64,Male,Boots,Footwear,45,Florida,M,Cyan,Spring,2.9,Yes,Next Day Air,Yes,Yes,21,Venmo,Annually,2026-09-02 12:00:00,0.328125,1,45.0,45.0,51–70
503,59,Male,Pants,Clothing,30,South Carolina,S,Cyan,Fall,2.8,Yes,Express,Yes,Yes,8,PayPal,Fortnightly,2026-09-03 12:00:00,0.13559322033898305,1,30.0,30.0,51–70
504,55,Male,Shoes,Footwear,24,West Virginia,M,Lavender,Summer,3.2,Yes,Next Day Air,Yes,Yes,26,Bank Transfer,Quarterly,2026-09-04 12:00:00,0.4727272727272727,1,24.0,24.0,51–70
505,42,Male,Shoes,Footwear,22,Missouri,M,Maroon,Winter,3.9,Yes,Free Shipping,Yes,Yes,26,PayPal,Annually,2026-09-05 12:00:00,0.6190476190476191,1,22.0,22.0,36–50
506,61,Male,T-shirt,Clothing,63,Maine,L,Gray,Spring,4.3,Yes,Express,Yes,Yes,9,Cash,Bi-Weekly,2026-09-06 12:00:00,0.14754098360655737,1,63.0,63.0,51–70
507,28,Male,Scarf,Accessories,40,Georgia,M,Olive,Fall,2.7,Yes,2-Day Shipping,Yes,Yes,48,Debit Card,Annually,2026-09-07 12:00:00,1.7142857142857142,1,40.0,40.0,26–35
508,65,Male,Shorts,Clothing,20,Maine,M,Magenta,Spring,5.0,Yes,Store Pickup,Yes,Yes,33,Debit Card,Fortnightly,2026-09-08 12:00:00,0.5076923076923077,1,20.0,20.0,51–70
509,27,Male,Jewelry,Accessories,20,Illinois,S,Yellow,Winter,3.7,Yes,Store Pickup,Yes,Yes,31,PayPal,Quarterly,2026-09-09 12:00:00,1.1481481481481481,1,20.0,20.0,26–35
510,41,Male,T-shirt,Clothing,80,Delaware,L,Cyan,Summer,3.9,Yes,Free Shipping,Yes,Yes,17,Debit Card,Weekly,2026-09-10 12:00:00,0.4146341463414634,1,80.0,80.0,36–50
511,21,Male,Shirt,Clothing,87,West Virginia,M,Teal,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,22,Venmo,Annually,2026-09-11 12:00:00,1.0476190476190477,1,87.0,87.0,18–25
512,61,Male,Shirt,Clothing,46,Hawaii,L,Yellow,Fall,3.1,Yes,Free Shipping,Yes,Yes,8,PayPal,Annually,2026-09-12 12:00:00,0.13114754098360656,1,46.0,46.0,51–70
513,19,Male,Gloves,Accessories,49,New York,L,Peach,Winter,3.3,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Monthly,2026-09-13 12:00:00,0.10526315789473684,1,49.0,49.0,18–25
514,22,Male,Scarf,Accessories,65,New Mexico,M,Peach,Fall,3.6,Yes,Store Pickup,Yes,Yes,45,Venmo,Annually,2026-09-14 12:00:00,2.0454545454545454,1,65.0,65.0,18–25
515,64,Male,Skirt,Clothing,62,Indiana,S,Olive,Winter,4.3,Yes,Standard,Yes,Yes,47,PayPal,Quarterly,2026-09-15 12:00:00,0.734375,1,62.0,62.0,51–70
516,28,Male,Hat,Accessories,67,Kentucky,L,Charcoal,Spring,4.5,Yes,Next Day Air,Yes,Yes,7,Cash,Monthly,2026-09-16 12:00:00,0.25,1,67.0,67.0,26–35
517,34,Male,Hoodie,Clothing,41,West Virginia,L,Indigo,Fall,2.8,Yes,2-Day Shipping,Yes,Yes,19,Debit Card,Bi-Weekly,2026-09-17 12:00:00,0.5588235294117647,1,41.0,41.0,26–35
518,61,Male,Boots,Footwear,49,North Dakota,L,Silver,Fall,2.7,Yes,Free Shipping,Yes,Yes,44,Cash,Every 3 Months,2026-09-18 12:00:00,0.7213114754098361,1,49.0,49.0,51–70
519,24,Male,Blouse,Clothing,100,Oregon,M,Beige,Fall,2.9,Yes,Next Day Air,Yes,Yes,16,Venmo,Every 3 Months,2026-09-19 12:00:00,0.6666666666666666,1,100.0,100.0,18–25
520,19,Male,Belt,Accessories,54,Minnesota,L,Blue,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,17,Bank Transfer,Quarterly,2026-09-20 12:00:00,0.8947368421052632,1,54.0,54.0,18–25
521,51,Male,Sunglasses,Accessories,84,South Carolina,M,White,Spring,3.9,Yes,Free Shipping,Yes,Yes,20,Debit Card,Quarterly,2026-09-21 12:00:00,0.39215686274509803,1,84.0,84.0,51–70
